WIRE(RADI=2.0000000M/COND=50.000000)
GXYZ
   -0.7101500    -0.8000000    -0.8000000  /1
   -0.4734333    -0.8000000    -0.8000000  /2
   -0.2367167    -0.8000000    -0.8000000  /3
    0.0000000    -0.8000000    -0.8000000  /4
    0.2367167    -0.8000000    -0.8000000  /5
    0.4753000    -0.8000000    -0.8000000  /6
    0.7101500    -0.8000000    -0.8000000  /7
   -0.7101500    -0.5333333    -0.8000000  /8
   -0.4734333    -0.5333333    -0.8000000  /9
   -0.2367167    -0.5333333    -0.8000000  /10
    0.0000000    -0.5333333    -0.8000000  /11
    0.2367167    -0.5333333    -0.8000000  /12
    0.4734333    -0.5333333    -0.8000000  /13
    0.7101500    -0.5333333    -0.8000000  /14
   -0.7101500    -0.2666667    -0.8000000  /15
   -0.4734333    -0.2666667    -0.8000000  /16
   -0.2367167    -0.2666667    -0.8000000  /17
    0.0000000    -0.2666667    -0.8000000  /18
    0.2367167    -0.2666667    -0.8000000  /19
    0.4734333    -0.2666667    -0.8000000  /20
    0.7101500    -0.2666667    -0.8000000  /21
   -0.7101500     0.0000000    -0.8000000  /22
   -0.4734333     0.0000000    -0.8000000  /23
   -0.2367167     0.0000000    -0.8000000  /24
    0.0000000     0.0000000    -0.8000000  /25
    0.2367167     0.0000000    -0.8000000  /26
    0.4734333     0.0000000    -0.8000000  /27
    0.7101500     0.0000000    -0.8000000  /28
   -0.7101500     0.2666667    -0.8000000  /29
   -0.4734333     0.2666667    -0.8000000  /30
   -0.2367167     0.2666667    -0.8000000  /31
    0.0000000     0.2666667    -0.8000000  /32
    0.2367167     0.2666667    -0.8000000  /33
    0.4734333     0.2666667    -0.8000000  /34
    0.7101500     0.2666667    -0.8000000  /35
   -0.7101500     0.5333333    -0.8000000  /36
   -0.4734333     0.5333333    -0.8000000  /37
   -0.2367167     0.5333333    -0.8000000  /38
    0.0000000     0.5333333    -0.8000000  /39
    0.2367167     0.5333333    -0.8000000  /40
    0.4734333     0.5333333    -0.8000000  /41
    0.7101500     0.5333333    -0.8000000  /42
   -0.7101500     0.8000000    -0.8000000  /43
   -0.4734333     0.8000000    -0.8000000  /44
   -0.2367167     0.8000000    -0.8000000  /45
    0.0000000     0.8000000    -0.8000000  /46
    0.2367167     0.8000000    -0.8000000  /47
    0.4753000     0.8000000    -0.8000000  /48
    0.7101500     0.8000000    -0.8000000  /49
   -0.7101500    -0.8000000     0.8000000  /50
   -0.4734333    -0.8000000     0.8000000  /51
   -0.2367167    -0.8000000     0.8000000  /52
    0.0000000    -0.8000000     0.8000000  /53
    0.2367167    -0.8000000     0.8000000  /54
    0.4734333    -0.8000000     0.8000000  /55
    0.7101500    -0.8000000     0.8000000  /56
   -0.7101500    -0.5333333     0.8000000  /57
   -0.4734333    -0.5333333     0.8000000  /58
   -0.2367167    -0.5333333     0.8000000  /59
    0.0000000    -0.5333333     0.8000000  /60
    0.2367167    -0.5333333     0.8000000  /61
    0.4734333    -0.5333333     0.8000000  /62
    0.7101500    -0.5333333     0.8000000  /63
   -0.7101500    -0.2666667     0.8000000  /64
   -0.4734333    -0.2666667     0.8000000  /65
   -0.2367167    -0.2666667     0.8000000  /66
    0.0000000    -0.2666667     0.8000000  /67
    0.2367167    -0.2666667     0.8000000  /68
    0.4734333    -0.2666667     0.8000000  /69
    0.7101500    -0.2666667     0.8000000  /70
   -0.7101500     0.0000000     0.8000000  /71
   -0.4734333     0.0000000     0.8000000  /72
   -0.2367167     0.0000000     0.8000000  /73
    0.0000000     0.0000000     0.8000000  /74
    0.2367167     0.0000000     0.8000000  /75
    0.4753000     0.0000000     0.8000000  /76
